Date,Region,"New Cases","Total Cases","Active Cases","Inpatient Hospitalizations","ICU Hospitalizations","Recovered Cases",Deaths
2021/04/03,"Far North East",1,1991,19,1,0,1949,13
2021/04/03,"Far North East",0,,10,,,,
2021/04/03,"North West",2,3308,6,9,0,3180,50
2021/04/03,"North West",12,,46,,,,
2021/04/03,"North West",1,,9,,,,
2021/04/03,"North West",3,,17,,,,
2021/04/03,"North Central",0,3522,18,2,2,3396,47
2021/04/03,"North Central",3,,36,,,,
2021/04/03,"North Central",0,,25,,,,
2021/04/03,"North East",10,1342,65,0,0,1258,11
2021/04/03,"North East",0,,2,,,,
2021/04/03,"North East",1,,6,,,,
2021/04/03,Saskatoon,51,8216,278,41,9,7848,90
2021/04/03,"Central West",1,582,11,0,0,560,5
2021/04/03,"Central West",0,,6,,,,
2021/04/03,"Central East",0,1497,10,12,2,1395,12
2021/04/03,"Central East",4,,26,,,,
2021/04/03,"Central East",1,,9,,,,
2021/04/03,"Central East",2,,24,,,,
2021/04/03,"Central East",3,,21,,,,
2021/04/03,Regina,127,8136,1078,72,26,6936,122
2021/04/03,"South West",3,657,3,0,0,638,4
2021/04/03,"South West",3,,12,,,,
2021/04/03,"South Central",1,1044,7,1,3,864,15
2021/04/03,"South Central",19,,158,,,,
2021/04/03,"South East",9,1453,35,9,0,1217,36
2021/04/03,"South East",3,,57,,,,
2021/04/03,"South East",5,,64,,,,
2021/04/03,"South East",7,,44,,,,
2021/04/04,"Far North West",0,2159,2,0,0,2109,28
2021/04/04,"Far North West",0,,20,,,,
2021/04/04,"Far North Central",0,352,0,0,0,349,3
2021/04/04,"Far North East",3,1998,20,1,0,1952,13
2021/04/04,"Far North East",4,,13,,,,
2021/04/04,"North West",0,3315,6,10,0,3186,50
2021/04/04,"North West",3,,43,,,,
2021/04/04,"North West",1,,10,,,,
